bus_10001,bus_10022,bus_10025,bus_10033,bus_10035,bus_10093,bus_10228,bus_10525,bus_10558,bus_10570,bus_10600,bus_10677,bus_10750,bus_11016,bus_13000,bus_13366,bus_13420,bus_13446,bus_13504,bus_20000,bus_20007,bus_20026,bus_20136,bus_21121,bus_21647,bus_23017,bus_23054,bus_23060,bus_23263,bus_23377,bus_25160,bus_25289,bus_25375,bus_25403,bus_25439,bus_25598,bus_25618,bus_25675,bus_25714,bus_25830,bus_26100,bus_26133,bus_28078,bus_28099,bus_28122,bus_28365,bus_28549,bus_28667,bus_30001,bus_30144,bus_30146,bus_30205,bus_30207,bus_30220,bus_30221,bus_30374,bus_40001,bus_40003,bus_40004,bus_40006,bus_40007,bus_40008,bus_40050,bus_40160,bus_40162,bus_40279,bus_40281,bus_40367,bus_40369,bus_40595,bus_40602,bus_40691,bus_40787,bus_40844,bus_40961,bus_40994,bus_50000,bus_50007,bus_50024,bus_50196,bus_50316,bus_53000,bus_53002,bus_53012,bus_60000,bus_60003,bus_60194,bus_60577,bus_70000,bus_70016,bus_70063,bus_70155,bus_74001,bus_74053,bus_74104,bus_74132,bus_74235,bus_77001,bus_77173,bus_80007
0.0,0.0,0.0,54.3413,0.0,483.9582,297.6339,0.0,0.0,0.6313,0.0,32.1181,636.8796,846.4348,29.1434,75.22390000000001,0.0,171.50949999999997,976.5640999999999,0.0,17.5088,79.5739,244.0838,0.0,0.0,0.0,41.2375,114.2756,0.0,0.0,0.0,1.1995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.9835,0.0,0.0,0.0,0.0,125.1144,0.0,0.0,0.0,0.0,0.0,23.126399999999997,0.0,43.8708,0.0,0.0,0.0,0.0,0.0,0.8714,0.0,0.0,0.0,0.0,197.0062,0.0,0.0,0.0,0.0,4.3538,0.0,15.103499999999999,9.5527,0.0,0.0,0.0,5.0931999999999995,28.851500000000005,1.5703,0.0,13.927800000000001,0.0,20.1414,0.0,12.328600000000002,20.141599999999997,9.3653,49.971500000000006,280.89869999999996,30.5328,0.0,0.0
0.0,0.0,0.0,63.18,0.0,508.25079999999997,308.55109999999996,0.0,0.0,0.6439,0.0,36.539100000000005,816.3213000000001,1501.5471000000002,23.6922,73.77459999999999,0.0,180.0717,1192.0852000000002,0.0,14.8926,70.1672,232.33800000000002,0.0,0.0,0.0,55.346900000000005,126.96759999999998,0.0,0.0,0.0,1.2064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.2072,0.0,0.0,0.0,0.0,128.5838,0.0,0.0,0.0,0.0,0.0,23.249399999999998,0.0,47.1243,0.0,0.0,0.0,0.0,0.0,0.7661,0.0,0.0,0.0,0.0,199.5945,0.0,0.0,0.0,0.0,3.4862,0.0,13.376100000000001,9.5421,0.0,0.0,0.0,3.5084999999999997,27.615800000000004,0.7438,0.0,17.3731,0.0,16.8769,0.0,12.9743,20.8859,9.8773,49.763999999999996,270.6724,27.9559,0.0,0.0644
0.0,0.0,0.0,61.6139,0.0,602.8881999999999,331.0568,0.0,0.0,1.1363,0.0,61.742599999999996,839.3126,1427.1870999999999,32.032000000000004,92.41170000000001,0.0,198.82349999999997,1309.9752,0.0,20.1249,88.32889999999999,309.3906,0.0,0.0,0.0,42.9982,137.17130000000003,0.0,0.0,0.0,1.2825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.119399999999999,0.0,0.0,0.0,0.0,132.92079999999999,0.0,0.0,0.0,0.0,0.0,23.2507,0.0,48.6974,0.0,0.0,0.0,0.0,0.0,0.6777,0.0,0.0,0.0,0.0,200.6437,0.0,0.0,0.0,0.0,4.438,0.0,11.0741,9.543700000000001,0.0,0.0,0.0,4.4331,29.558599999999995,1.0584,0.0,17.972,0.0,16.932199999999998,0.0,13.5822,20.401899999999998,10.259899999999998,58.0518,271.8426,57.55310000000001,0.0,0.2801
0.0,0.0,0.0,42.8546,0.0,624.5728,318.25919999999996,0.0,0.0,0.9203,0.0,53.3722,835.5833,1410.4791,29.3709,115.0207,0.0,214.3951,1330.6353000000001,0.0,18.032600000000002,84.96579999999999,266.8377,0.0,0.0,0.0,22.602499999999996,141.1211,0.0,0.0,0.0,1.4733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.7874,0.0,0.0,0.0,0.0,138.1078,0.0,0.0,0.0,0.0,0.0,23.7884,0.0,52.2293,0.0,0.0,0.0,0.0,0.0,0.6142,0.0,0.0,0.0,0.0,200.0727,0.0,0.0,0.0,0.0,5.3566,0.0,12.1221,9.542399999999999,0.0,0.0,0.0,4.8881,27.9268,1.0775,0.0,16.6445,0.0,17.3202,0.0,15.9263,19.0128,11.6386,55.9614,262.2905,40.7936,0.0,0.508
0.0,0.0,0.0,36.9262,0.0,493.53279999999995,310.32739999999995,0.0,0.0,0.7096,0.0,37.3752,800.9493,1361.7026,17.6056,84.21860000000001,0.0,236.57710000000003,1301.3254,0.0,11.575399999999998,76.26899999999998,356.82849999999996,0.0,0.0,0.0,22.1098,145.8969,0.0,0.0,0.0,1.6122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5876,0.0,0.0,0.0,0.0,144.0959,0.0,0.0,0.0,0.0,0.0,23.4133,0.0,57.1127,0.0,0.0,0.0,0.0,0.0,0.581,0.0,0.0,0.0,0.0,197.8986,0.0,0.0,0.0,0.0,5.5295,0.0,12.0071,9.5395,0.0,0.0,0.0,4.749700000000001,26.605799999999995,1.0734,0.0,10.193,0.0,19.5599,0.0,17.959199999999996,17.056,13.0268,51.0176,245.868,32.6556,0.0,0.7444
0.0,0.0,0.0,33.8897,0.0,450.8705,304.3158,0.0,0.0,1.3459999999999999,0.0,40.7959,779.4461000000001,1307.1437,18.1676,84.34500000000001,0.0,255.3388,1282.9833,0.0,11.5014,82.75079999999998,442.3995000000001,0.0,0.0,0.0,31.1479,149.6162,0.0,0.0,0.0,2.0072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7967000000000004,0.0,0.0,0.0,0.0,150.804,0.0,0.0,0.0,0.0,0.0,23.6373,0.0,57.1127,0.0,0.0,0.0,0.0,0.0,0.5833,0.0,0.0,0.0,0.0,194.2364,0.0,0.0,0.0,0.0,6.3371,0.0,16.5576,9.5343,0.0,0.0,0.0,3.7537000000000003,27.4862,1.0251000000000001,0.0,13.470999999999998,0.0,18.056199999999997,0.0,20.158500000000004,15.3491,14.1639,50.6279,236.1621,28.6275,0.0,0.9859
0.0,0.0,0.0,47.0219,0.0,493.08509999999995,319.31300000000005,0.0,0.0,1.4104,0.0,48.92429999999999,759.1511,1255.6493,29.5212,93.745,0.0,276.7132,1254.8853000000001,0.0,18.113300000000002,83.1986,388.4103,0.0,0.0,0.0,26.8643,150.66610000000006,0.0,0.0,0.0,2.039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7809999999999997,0.0,0.0,0.0,0.0,158.12,0.0,0.0,0.0,0.0,0.0,23.868899999999996,0.0,57.1127,0.0,0.0,0.0,0.0,0.0,0.6246,0.0,0.0,0.0,0.0,189.2923,0.0,0.0,0.0,0.0,7.0722,0.0,15.3966,9.5268,0.0,0.0,0.0,4.0656,24.066500000000005,1.7341,0.0,15.1395,0.0,17.589000000000002,0.0,23.223100000000002,14.064500000000002,15.2514,50.684099999999994,230.7346,26.645099999999996,0.0,1.2303
0.0,0.0,0.0,31.5704,0.0,475.5011,290.94130000000007,0.0,0.0,1.091,0.0,52.1352,753.9133,1108.1905,13.2612,130.0509,0.0,318.5099,1271.9180000000001,0.0,8.482099999999999,82.1563,484.09729999999985,0.0,0.0,0.0,45.554500000000004,212.34959999999998,0.0,0.0,0.0,3.052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.4192,0.0,0.0,0.0,0.0,165.9024,0.0,0.0,0.0,0.0,0.0,23.726499999999998,0.0,57.1127,0.0,0.0,0.0,0.0,0.0,0.7073,0.0,0.0,0.0,0.0,183.3517,0.0,0.0,0.0,0.0,7.5132,0.0,16.075000000000003,9.5174,0.0,0.0,0.0,4.2861,28.787899999999997,2.3521,0.0,15.0091,0.0,15.6939,0.0,26.302200000000003,14.4251,15.909600000000001,50.811,227.3304,25.824700000000004,0.0,1.4755
0.0,0.0,0.0,45.5854,0.0,400.4732,283.4908,0.0,0.0,2.1952,0.0,52.604699999999994,739.3256,1235.1173999999999,16.0916,107.57929999999999,0.0,346.5307,1309.3273,0.0,9.736,84.17999999999999,540.9558999999998,0.0,0.0,0.0,63.13680000000001,211.8493,0.0,0.0,0.0,6.6285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.4255,0.0,0.0,0.0,0.0,173.9853,0.0,0.0,0.0,0.0,0.0,23.805699999999998,0.0,57.1127,0.0,0.0,0.0,0.0,0.0,0.8322,0.0,0.0,0.0,0.0,176.7626,0.0,0.0,0.0,0.0,8.3206,0.0,18.985,9.5072,0.0,0.0,0.0,4.3738,31.544999999999998,2.2855,0.0,14.485,0.0,17.2394,0.0,29.336100000000002,15.5291,16.8766,54.2423,222.6796,25.608200000000004,0.0,1.7203
0.0,0.0,0.0,31.5028,0.0,415.1219,268.97170000000006,0.0,0.0,2.2947,0.0,59.3058,752.2871,1068.8476,19.592,91.04869999999998,0.0,432.83289999999994,1359.6218000000001,0.0,11.1198,77.4777,480.96809999999994,0.0,0.0,0.0,28.9451,174.99710000000002,0.0,0.0,0.0,5.6165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.095600000000001,0.0,0.0,0.0,0.0,182.1833,0.0,0.0,0.0,0.0,0.0,23.7141,0.0,57.1127,0.0,0.0,0.0,0.0,0.0,0.9919,0.0,0.0,0.0,0.0,169.9158,0.0,0.0,0.0,0.0,9.9982,0.0,21.639400000000002,9.4976,0.0,0.0,0.0,4.4051,32.410199999999996,2.3649,0.0,16.509700000000002,0.0,15.5848,0.0,34.0443,17.3168,19.026799999999998,59.536699999999996,258.4967,25.7411,0.0,1.964
