bus_10001,bus_10022,bus_10025,bus_10033,bus_10035,bus_10093,bus_10228,bus_10525,bus_10558,bus_10570,bus_10600,bus_10677,bus_10750,bus_11016,bus_13000,bus_13366,bus_13420,bus_13446,bus_13504,bus_20000,bus_20007,bus_20026,bus_20136,bus_21121,bus_21647,bus_23017,bus_23054,bus_23060,bus_23263,bus_23377,bus_25160,bus_25289,bus_25375,bus_25403,bus_25439,bus_25598,bus_25618,bus_25675,bus_25714,bus_25830,bus_26100,bus_26133,bus_28078,bus_28099,bus_28122,bus_28365,bus_28549,bus_28667,bus_30001,bus_30144,bus_30146,bus_30205,bus_30207,bus_30220,bus_30221,bus_30374,bus_40001,bus_40003,bus_40004,bus_40006,bus_40007,bus_40008,bus_40050,bus_40160,bus_40162,bus_40279,bus_40281,bus_40367,bus_40369,bus_40595,bus_40602,bus_40691,bus_40787,bus_40844,bus_40961,bus_40994,bus_50000,bus_50007,bus_50024,bus_50196,bus_50316,bus_53000,bus_53002,bus_53012,bus_60000,bus_60003,bus_60194,bus_60577,bus_70000,bus_70016,bus_70063,bus_70155,bus_74001,bus_74053,bus_74104,bus_74132,bus_74235,bus_77001,bus_77173,bus_80007
0.0,0.0,0.0,20696.424,0.0,207101.16000000003,122202.88079999998,0.0,0.0,324.3912,0.0,17435.476800000004,332443.188,562280.6111999999,9162.1656,38812.83839999999,0.0,76119.6408,497038.4160000001,0.0,5865.887999999999,58695.537599999996,204273.7704,0.0,0.0,0.0,29374.0776,69143.96160000001,0.0,0.0,0.0,540.8592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4554.2616,0.0,0.0,0.0,0.0,55393.077600000004,0.0,0.0,0.0,0.0,0.0,9991.6824,0.0,19956.6024,0.0,0.0,0.0,0.0,0.0,349.86,0.0,0.0,0.0,0.0,85876.896,0.0,0.0,0.0,0.0,2128.6608,0.0,4995.312,5050.332,0.0,0.0,0.0,805.1904,5768.111999999999,276.3768,0.0,3897.8352,0.0,4522.0224,0.0,5622.456000000001,7663.2696,5222.9688,23238.415200000003,125854.59600000002,25534.2528,0.0,27.7032
0.0,0.0,0.0,16624.9944,0.0,212476.1016,111356.02799999999,0.0,0.0,282.5928,0.0,17726.7048,355434.96239999996,567489.2999999999,12326.596800000001,48495.333600000005,0.0,80105.96160000001,551779.9559999999,0.0,7142.2176,61649.71680000001,253873.116,0.0,0.0,0.0,30111.06,84976.80240000002,0.0,0.0,0.0,700.7783999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4704.4367999999995,0.0,0.0,0.0,0.0,57261.422399999996,0.0,0.0,0.0,0.0,0.0,10090.332,0.0,21262.5,0.0,0.0,0.0,0.0,0.0,310.632,0.0,0.0,0.0,0.0,86328.3288,0.0,0.0,0.0,0.0,2362.0632,0.0,5423.1576000000005,4514.7144,0.0,0.0,0.0,794.1528000000001,4809.503999999999,413.9856,0.0,4013.8224,0.0,4644.8136,0.0,5674.737600000001,7624.1928,5649.0671999999995,23707.9752,113963.6736,18046.005599999997,0.0,120.54
0.0,0.0,0.0,17486.515199999998,0.0,226415.7672,117265.8648,0.0,0.0,427.02239999999995,0.0,19546.0272,348249.8712,563642.7888,10293.7464,56322.9912,0.0,96358.9032,572269.2023999998,0.0,6248.7936,63022.7472,222314.68560000008,0.0,0.0,0.0,36035.613600000004,90784.68,0.0,0.0,0.0,590.2176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9096.696000000002,0.0,0.0,0.0,0.0,59495.923200000005,0.0,0.0,0.0,0.0,0.0,10040.4864,0.0,22832.712,0.0,0.0,0.0,0.0,0.0,282.1728,0.0,0.0,0.0,0.0,86082.6288,0.0,0.0,0.0,0.0,2703.624,0.0,5794.941599999999,4246.9056,0.0,0.0,0.0,790.1544000000001,4456.5528,423.78,0.0,5673.864,0.0,5668.0176,0.0,6727.005600000001,7262.824799999999,6481.860000000001,22980.9216,108081.6408,14287.6104,0.0,218.65200000000002
0.0,0.0,0.0,14029.259999999998,0.0,201627.45120000007,112771.68,0.0,0.0,407.6352,0.0,14977.1328,339536.7864,551686.2792,13107.444,54146.31599999999,0.0,103369.98,559112.6688,0.0,7299.381600000001,62438.12400000001,215350.1280000001,0.0,0.0,0.0,34468.392,98319.0096,0.0,0.0,0.0,709.7496000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5109.6696,0.0,0.0,0.0,0.0,62075.58,0.0,0.0,0.0,0.0,0.0,10024.7448,0.0,24504.5304,0.0,0.0,0.0,0.0,0.0,266.9184,0.0,0.0,0.0,0.0,85147.20479999999,0.0,0.0,0.0,0.0,2660.952,0.0,6934.2168,4112.9928,0.0,0.0,0.0,794.0184,4285.7304,417.47999999999996,0.0,6669.2304,0.0,5151.7872,0.0,7076.764800000001,6944.6664,6236.2272,22891.4448,103772.97839999999,12371.452799999997,0.0,320.376
0.0,0.0,0.0,12036.4104,0.0,181045.77120000008,110091.9792,0.0,0.0,345.91200000000003,0.0,19953.561599999997,330246.45360000007,473805.6288,6347.7624000000005,50494.0296,0.0,124177.872,553020.1823999999,0.0,4136.277599999999,63969.69599999999,230277.91919999997,0.0,0.0,0.0,32523.775200000004,118204.02720000001,0.0,0.0,0.0,1143.1392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3003.756,0.0,0.0,0.0,0.0,64965.415199999996,0.0,0.0,0.0,0.0,0.0,10090.2816,0.0,23723.868000000002,0.0,0.0,0.0,0.0,0.0,266.9688,0.0,0.0,0.0,0.0,83571.5496,0.0,0.0,0.0,0.0,3219.2832000000003,0.0,6858.213599999999,4046.0448,0.0,0.0,0.0,844.2671999999999,4164.5016,396.4128,0.0,6777.4728000000005,0.0,4946.928,0.0,8182.691999999998,6762.3528,6789.753600000001,23705.791200000003,101020.7352,11466.756,0.0,424.3512
0.0,0.0,0.0,12791.2176,0.0,176309.6328,107754.7968,0.0,0.0,353.13599999999997,0.0,14549.018399999999,320852.01119999995,538215.6696,7365.5736,47340.83760000001,0.0,126093.0888,545067.6504,0.0,5244.674400000001,64576.19280000002,267815.9736,0.0,0.0,0.0,32346.636000000002,120260.38079999998,0.0,0.0,0.0,1524.5328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1909.9080000000001,0.0,0.0,0.0,0.0,68117.0952,0.0,0.0,0.0,0.0,0.0,10221.4056,0.0,23810.303999999996,0.0,0.0,0.0,0.0,0.0,284.2224,0.0,0.0,0.0,0.0,81444.3,0.0,0.0,0.0,0.0,3451.5263999999997,0.0,7195.5239999999985,4012.5624,0.0,0.0,0.0,890.0975999999999,3231.0600000000004,353.27040000000005,0.0,6256.2192000000005,0.0,5064.4272,0.0,9020.4912,6515.5104,7180.0512,22099.022399999998,95452.05600000001,11070.074400000001,0.0,529.5192
0.0,0.0,0.0,10822.744799999999,0.0,157992.20639999997,103618.7208,0.0,0.0,393.8592,0.0,13807.92,310172.31840000005,440922.78719999996,3611.4791999999993,56540.954399999995,0.0,142278.948,527574.2976,0.0,2809.7832,64097.073599999996,267087.30720000004,0.0,0.0,0.0,21663.096,83927.54159999998,0.0,0.0,0.0,1330.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1517.5104,0.0,0.0,0.0,0.0,71469.7032,0.0,0.0,0.0,0.0,0.0,10293.4944,0.0,23890.019999999997,0.0,0.0,0.0,0.0,0.0,319.788,0.0,0.0,0.0,0.0,78888.29759999999,0.0,0.0,0.0,0.0,3646.7592,0.0,8067.830400000001,3995.8296,0.0,0.0,0.0,900.0096,3080.952,289.32959999999997,0.0,5626.9584,0.0,6188.3472,0.0,11173.125600000001,6167.5488,7492.749599999998,21234.2928,92532.18239999999,10930.9368,0.0,635.0568
0.0,0.0,0.0,9202.8552,0.0,142932.33359999998,90856.56719999999,0.0,0.0,509.208,0.0,13274.839200000004,303836.56799999997,397410.6024,6629.6664,52942.49520000002,0.0,148824.02640000003,522393.74879999994,0.0,4404.6408,68065.536,435988.392,0.0,0.0,0.0,33502.6944,102608.35200000001,0.0,0.0,0.0,2792.0088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2358.0144000000005,0.0,0.0,0.0,0.0,74951.7552,0.0,0.0,0.0,0.0,0.0,10304.0616,0.0,24595.687199999997,0.0,0.0,0.0,0.0,0.0,375.9,0.0,0.0,0.0,0.0,76053.3144,0.0,0.0,0.0,0.0,4364.287200000001,0.0,9434.2416,3987.4632,0.0,0.0,0.0,891.1056,2956.0608,215.27519999999998,0.0,6245.3328,0.0,5683.1376,0.0,12326.3952,6033.3168,8433.633600000001,20681.018400000004,89972.0808,10944.612000000001,0.0,740.4264000000001
0.0,0.0,0.0,8707.0872,0.0,128698.80239999999,82536.4344,0.0,0.0,574.2072,0.0,12859.476000000002,278164.9416,519138.7656,8083.454399999999,62907.583199999994,0.0,179115.4008,521239.74000000005,0.0,4765.3368,69516.77040000001,299343.27359999996,0.0,0.0,0.0,42703.617600000005,142114.66079999998,0.0,0.0,0.0,4435.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5811.6576000000005,0.0,0.0,0.0,0.0,78483.384,0.0,0.0,0.0,0.0,0.0,10317.199200000001,0.0,24595.687199999997,0.0,0.0,0.0,0.0,0.0,442.7472,0.0,0.0,0.0,0.0,73107.4344,0.0,0.0,0.0,0.0,4492.7568,0.0,11570.2104,3983.28,0.0,0.0,0.0,941.8752,2883.3,161.532,0.0,6992.294400000001,0.0,5557.188,0.0,14913.847199999998,5852.078399999999,8700.468,19971.100800000004,88174.2792,11056.8024,0.0,845.3088
0.0,0.0,0.0,10472.7168,0.0,145293.9936,78871.5984,0.0,0.0,694.9152,0.0,13217.568000000003,254187.34319999997,403825.884,12908.532,61892.14079999999,0.0,186211.8888,508283.44560000004,0.0,7063.4256000000005,69659.78880000001,391622.11199999996,0.0,0.0,0.0,32367.2328,150019.79999999996,0.0,0.0,0.0,4435.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5904.3096000000005,0.0,0.0,0.0,0.0,81979.2624,0.0,0.0,0.0,0.0,0.0,10372.824,0.0,24595.687199999997,0.0,0.0,0.0,0.0,0.0,523.5552,0.0,0.0,0.0,0.0,70227.1416,0.0,0.0,0.0,0.0,4191.0456,0.0,10626.084,3981.1968,0.0,0.0,0.0,994.4423999999999,2912.9352,176.904,0.0,8073.5088,0.0,5833.480799999999,0.0,15374.570400000002,5734.9824,8491.6776,19022.0184,87614.53679999999,11241.2496,0.0,770.2128
