bus_10001,bus_10022,bus_10025,bus_10033,bus_10035,bus_10093,bus_10228,bus_10525,bus_10558,bus_10570,bus_10600,bus_10677,bus_10750,bus_11016,bus_13000,bus_13366,bus_13420,bus_13446,bus_13504,bus_20000,bus_20007,bus_20026,bus_20136,bus_21121,bus_21647,bus_23017,bus_23054,bus_23060,bus_23263,bus_23377,bus_25160,bus_25289,bus_25375,bus_25403,bus_25439,bus_25598,bus_25618,bus_25675,bus_25714,bus_25830,bus_26100,bus_26133,bus_28078,bus_28099,bus_28122,bus_28365,bus_28549,bus_28667,bus_30001,bus_30144,bus_30146,bus_30205,bus_30207,bus_30220,bus_30221,bus_30374,bus_40001,bus_40003,bus_40004,bus_40006,bus_40007,bus_40008,bus_40050,bus_40160,bus_40162,bus_40279,bus_40281,bus_40367,bus_40369,bus_40595,bus_40602,bus_40691,bus_40787,bus_40844,bus_40961,bus_40994,bus_50000,bus_50007,bus_50024,bus_50196,bus_50316,bus_53000,bus_53002,bus_53012,bus_60000,bus_60003,bus_60194,bus_60577,bus_70000,bus_70016,bus_70063,bus_70155,bus_74001,bus_74053,bus_74104,bus_74132,bus_74235,bus_77001,bus_77173,bus_80007
0.0,0.0,0.0,155.4912,0.0,2162.3572000000004,1207.5582000000002,0.0,0.0,7.4879999999999995,0.0,149.411,2698.9008,6871.856,73.2004,383.6171999999999,0.0,2016.107,5893.3877999999995,0.0,55.8266,788.1391000000001,2564.6684999999998,0.0,0.0,0.0,375.01390000000004,1497.7065999999995,0.0,0.0,0.0,14.2721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.952999999999996,0.0,0.0,0.0,0.0,1433.3829,0.0,0.0,0.0,0.0,0.0,108.0117,0.0,200.9357,0.0,0.0,0.0,0.0,0.0,10.6122,0.0,0.0,0.0,0.0,1016.7191,0.0,0.0,0.0,0.0,41.1314,0.0,210.3706,114.8529,0.0,0.0,0.0,25.7482,226.55689999999998,29.6948,0.0,140.9789,0.0,137.5559,0.0,175.1249,86.61019999999999,79.7994,192.7217,1589.8878,248.42589999999998,0.0,17.6658
0.0,0.0,0.0,143.0281,0.0,2115.3285,1190.1995000000002,0.0,0.0,7.0843,0.0,161.50580000000002,2941.4451,6818.457399999999,75.8061,403.726,0.0,2021.7089999999998,5973.6898,0.0,55.209900000000005,787.8395000000002,2443.1672000000003,0.0,0.0,0.0,336.5649,1497.6333,0.0,0.0,0.0,14.1325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.744699999999995,0.0,0.0,0.0,0.0,1437.4863,0.0,0.0,0.0,0.0,0.0,108.1866,0.0,205.7239,0.0,0.0,0.0,0.0,0.0,10.5259,0.0,0.0,0.0,0.0,1017.7118,0.0,0.0,0.0,0.0,42.4398,0.0,209.771,114.2277,0.0,0.0,0.0,25.724,224.17989999999998,29.999399999999998,0.0,141.0584,0.0,139.7599,0.0,175.15559999999996,86.79249999999999,81.4078,192.06009999999998,1556.4587000000001,245.9767,0.0,17.8699
0.0,0.0,0.0,149.0685,0.0,2174.0728999999997,1193.8165,0.0,0.0,7.4133,0.0,163.0541,2969.3709,6982.8848,89.8531,438.9658,0.0,2049.9901,6055.915800000001,0.0,68.9236,809.622,2745.8418999999994,0.0,0.0,0.0,392.2966,1572.2385,0.0,0.0,0.0,14.2515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.9876,0.0,0.0,0.0,0.0,1442.3939999999998,0.0,0.0,0.0,0.0,0.0,108.29090000000001,0.0,209.8393,0.0,0.0,0.0,0.0,0.0,10.4642,0.0,0.0,0.0,0.0,1017.1715,0.0,0.0,0.0,0.0,43.9199,0.0,210.03289999999998,114.0267,0.0,0.0,0.0,25.7152,223.2029,30.022599999999997,0.0,139.2871,0.0,138.6771,0.0,177.2073,85.9664,83.2169,191.1608,1545.7962000000002,245.523,0.0,18.0855
0.0,0.0,0.0,133.8489,0.0,2191.0071999999996,1190.2012,0.0,0.0,7.5954,0.0,153.69170000000003,2942.3673,6952.433300000001,84.62219999999999,454.7635000000001,0.0,2089.2267,6105.161,0.0,60.8999,801.5286000000001,2634.677599999999,0.0,0.0,0.0,369.10209999999995,1570.5856999999999,0.0,0.0,0.0,14.3522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.2775,0.0,0.0,0.0,0.0,1448.0596,0.0,0.0,0.0,0.0,0.0,108.2028,0.0,212.9676,0.0,0.0,0.0,0.0,0.0,10.4318,0.0,0.0,0.0,0.0,1015.1145,0.0,0.0,0.0,0.0,43.8607,0.0,214.4384,114.9105,0.0,0.0,0.0,25.7237,222.69279999999998,30.0125,0.0,133.23940000000002,0.0,138.2408,0.0,179.0548,84.9944,83.2455,189.8687,1535.5048000000002,274.6001,0.0,18.3092
0.0,0.0,0.0,141.5623,0.0,2142.4006000000004,1188.1118999999999,0.0,0.0,7.3484,0.0,152.7623,2911.7671,6915.2708999999995,90.1237,453.4043,0.0,2097.8704000000002,6044.6863,0.0,65.08019999999999,815.2209999999999,2879.1944000000003,0.0,0.0,0.0,402.5884,1626.1933000000001,0.0,0.0,0.0,16.9594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.9979,0.0,0.0,0.0,0.0,1454.4067,0.0,0.0,0.0,0.0,0.0,108.1785,0.0,213.363,0.0,0.0,0.0,0.0,0.0,10.4328,0.0,0.0,0.0,0.0,1011.6495,0.0,0.0,0.0,0.0,44.4322,0.0,213.56869999999995,139.4439,0.0,0.0,0.0,25.750700000000002,221.8344,29.960500000000003,0.0,135.874,0.0,138.46269999999998,0.0,180.7656,84.1567,85.2266,192.494,1528.1090000000002,258.96709999999996,0.0,18.5378
0.0,0.0,0.0,126.4998,0.0,2067.2000000000003,1178.5093000000002,0.0,0.0,7.1892,0.0,152.3026,2886.2614,6750.3796,62.8343,429.43420000000003,0.0,2150.7297,6049.868100000001,0.0,49.0924,800.6673000000002,2749.0525999999995,0.0,0.0,0.0,355.0675,1608.5231999999999,0.0,0.0,0.0,15.5289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.3908,0.0,0.0,0.0,0.0,1461.3286,0.0,0.0,0.0,0.0,0.0,108.6469,0.0,211.4141,0.0,0.0,0.0,0.0,0.0,10.4706,0.0,0.0,0.0,0.0,1006.9717,0.0,0.0,0.0,0.0,45.8726,0.0,215.8084,126.52319999999999,0.0,0.0,0.0,25.797,220.71650000000002,29.9376,0.0,137.308,0.0,140.7962,0.0,184.28500000000003,83.5277,86.05149999999999,191.3746,1520.2630000000001,251.3207,0.0,18.7689
0.0,0.0,0.0,127.84700000000001,0.0,2035.1517,1166.8244,0.0,0.0,7.2777,0.0,148.73890000000003,2851.4196,6876.0363,58.6862,455.8082999999999,0.0,2169.7352,5991.9966,0.0,47.6761,811.7541,2780.4153,0.0,0.0,0.0,356.2637,1559.3664999999999,0.0,0.0,0.0,16.9528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0873,0.0,0.0,0.0,0.0,1468.6921000000002,0.0,0.0,0.0,0.0,0.0,108.9007,0.0,213.75900000000001,0.0,0.0,0.0,0.0,0.0,10.5467,0.0,0.0,0.0,0.0,1001.3509,0.0,0.0,0.0,0.0,47.477,0.0,218.3868,120.0628,0.0,0.0,0.0,25.8627,220.15649999999997,29.723300000000002,0.0,137.2041,0.0,139.6759,0.0,185.12439999999998,82.4783,87.5682,187.35610000000003,1509.2749999999999,247.63349999999997,0.0,19.0009
0.0,0.0,0.0,124.3924,0.0,2015.4687000000004,1150.9647,0.0,0.0,7.4096,0.0,146.9243,2826.038,6651.0128,84.7558,408.7934,0.0,2196.2919,5975.3647,0.0,65.6723,806.4042000000001,2678.3282999999997,0.0,0.0,0.0,315.99490000000003,1547.2047,0.0,0.0,0.0,17.1697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.9356,0.0,0.0,0.0,0.0,1476.3397,0.0,0.0,0.0,0.0,0.0,109.0378,0.0,213.2984,0.0,0.0,0.0,0.0,0.0,10.6683,0.0,0.0,0.0,0.0,995.1166,0.0,0.0,0.0,0.0,47.1891,0.0,220.0283,116.8326,0.0,0.0,0.0,25.9468,219.83660000000003,29.5416,0.0,137.1514,0.0,139.3324,0.0,186.3564,81.88810000000001,87.8769,185.66400000000002,1504.3104000000003,245.9701,0.0,19.2326
0.0,0.0,0.0,121.9576,0.0,1981.0297,1126.7376000000002,0.0,0.0,7.8389,0.0,145.516,2812.3387,6547.5834,69.79560000000001,438.5802999999999,0.0,2227.4959,5944.8893,0.0,52.6473,820.3452000000001,3145.8523,0.0,0.0,0.0,396.5382,1643.8461000000002,0.0,0.0,0.0,26.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.5538,0.0,0.0,0.0,0.0,1484.0962,0.0,0.0,0.0,0.0,0.0,109.13210000000001,0.0,212.4292,0.0,0.0,0.0,0.0,0.0,10.8178,0.0,0.0,0.0,0.0,988.6385,0.0,0.0,0.0,0.0,50.1488,0.0,223.8027,115.2174,0.0,0.0,0.0,26.0476,219.50050000000002,29.4035,0.0,138.7811,0.0,139.7837,0.0,194.9151,81.2887,90.8707,183.9403,1500.3199,245.3664,0.0,18.5838
0.0,0.0,0.0,120.1564,0.0,1961.6106999999997,1108.1795999999997,0.0,0.0,7.9729,0.0,145.3213,2611.6904,6780.9293,74.5025,459.06579999999997,0.0,2310.6847000000002,5937.495900000001,0.0,53.817,819.3086,3017.4818,0.0,0.0,0.0,368.42760000000004,1654.0483000000004,0.0,0.0,0.0,26.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.70580000000001,0.0,0.0,0.0,0.0,1491.7741999999998,0.0,0.0,0.0,0.0,0.0,109.0556,0.0,214.4904,0.0,0.0,0.0,0.0,0.0,10.9971,0.0,0.0,0.0,0.0,982.3046,0.0,0.0,0.0,0.0,49.4631,0.0,229.4686,114.40990000000001,0.0,0.0,0.0,26.1628,219.4179,29.3937,0.0,140.6875,0.0,142.6499,0.0,195.34099999999998,80.74770000000001,90.60849999999999,180.6508,1498.535,245.34249999999997,0.0,18.3227
